like,body,url 
3788,"Из ""SUPERBALL ► КООП-СТРИМ""

#мемы #KuplinovPlay #Superball","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
800,"Природа прекрасна, всем хорошего настроения!! 

Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
867,"Такая красота у нас в посадке! Всем добрых снов.
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1441,"ШИНКАНСЕН ПЕРЕЕХАЛ В ОКСФОРД ► Anomaly Exit
https://youtu.be/YdsraoU4qVk

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
4972,"Из видео ""СЕМЕЙНАЯ ВЫРУЧКА ► Repair this! #4""
 
#мемы #KuplinovPlay #RepairThis","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
2264,"Коты спят в ванной 
И желают всем доброго утречка !
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1129,"Всем добра)
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1270,"СЕМЕЙНАЯ ВЫРУЧКА ► Repair this! #4
https://youtu.be/Vf3tKa7DIxU

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
5613,"Небольшой комикс по мотивам серии видео по Supermarket Simulator 
 
#мемы #KuplinovPlay #SupermarketSimulator","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1178,"С добрым утром! Как выходные?
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
924,"Люблю бомбить в онлайн играх. А как проводите вечера вы?)
Ночной чатик)","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1334,"ВНЕЗАПНАЯ ""СВАДЬБА"" ► Repair this! #3
https://youtu.be/ZIiEtBexNAs

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
8768,"Из ""SUPERBALL ► КООП-СТРИМ""

#мемы #KuplinovPlay #Superball","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1264,"Надеюсь, все выспались ✨
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
932,"Как ваш день прошёл? 
Ночной чат.","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1067,"SUPERBALL ► КООП-СТРИМ
https://youtube.com/live/SvmGs1C-7UA

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
8751,"Из видео ""КУПЛИНОВ ИГРАЕТ В РУССКУЮ РУЛЕТКУ ► Buckshot Roulette""

#мемы #KuplinovPlay #BuckshotRoulette","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
851,"Всем доброе утро😌
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
763,"🌜Доброго всем вечерочка. Как прошёл ваш день?
Ночной чатик 🌛","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
3147,"Из видео: ""КУПЛИНОВ ПРОСТО ЧИНИТ ТЕЛЕФОНЫ ► Repair this! #1""

#мемы #KuplinovPlay #RepairThis","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1162,"Доброе утро 😪
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
980,"Привет всем, как провели день?
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1350,"ХОЧЕШЬ СКРИМЕРОВ? ПОЛУЧАЙ! ► April 24th
https://youtu.be/6w2SKHD8Fqc

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1191,"Всем доброго утра!
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1069,"За сегодня Тея сделала слишком много дел, поэтому утомилась и прилегла. 
А как прошел ваш день, устали? 
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1419,"ОЧЕНЬ ОПАСНАЯ РАБОТА ► Repair this! #2
https://youtu.be/vOhyn6EBnjc

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
7076,"Из видео ""МОЯ НЕ ПОНИМАТЬ, КАК ЭТО РЕШАТЬ ► Aurora Hills""

#мемы #KuplinovPlay #AuroraHills","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1189,"Булочка кефирная
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1270,"Доброго вечера, Ребята🫂 Как ваши дела? Как провели выходные?
На днях наблюдал вот такую красоту🤩
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1936,"КУПЛИНОВ ИГРАЕТ В РУССКУЮ РУЛЕТКУ ► Buckshot Roulette
https://youtu.be/kog_wlunowQ

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
10820,"Из видео ""КУПЛИНОВ ПРОСТО ЧИНИТ ТЕЛЕФОНЫ ► Repair this!"" 
 
#мемы #KuplinovPlay #RepairThis","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1199,"Как дела у вас? 
Утренний чат☀
Пёсик- Арес)","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1470,"Всем доброй ночи, картошку начали сажать?)
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1029,"Прямо сейчас на VK Play Live - https://vkplay.live/kuplinov начинается стрим по Контрабанд Полис в бесконечном режиме пограничника! 
Стрим с вебкой и обычным микрофоном, так что всех жду! 
 
Напоминаю, что смотреть стрим можно без регистрации. Чтобы писать в чат, нужно зайти в аккаунт, нажать отслеживать и подождать 10 минут.","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
3698,"Из видео ""КОМШАРЫ ОТ ТЕЛЕФОНА ► 24H Stories: The Rule"" 
 
#мемы #KuplinovPlay #24HStories #TheRule","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
732,"Привет) Всем добра и позитива.. Букашечку в ленту вам.. Редко такие моменты попадаются, но получилось запечатлеть такого шмеля.
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1579,"Кусь.
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
3162,"Из видео ""КОМШАРЫ ОТ ТЕЛЕФОНА ► 24H Stories: The Rule""

#мемы #KuplinovPlay #24НStories #TheRule","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
971,"Доброе утро! Как настроение ?
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
9346,"Перепрохожу игру детства, а как давно вы играли в свои любимые игры? :))

Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1285,"КУПЛИНОВ ПРОСТО ЧИНИТ ТЕЛЕФОНЫ ► Repair this!
https://youtu.be/Wb9gh__CEa0

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1312,"СМЕШНЫЕ МОМЕНТЫ С КУПЛИНОВЫМ ► Contraband Police
https://youtu.be/rckG7J3-WGQ

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
3344,"Из видео ""ЗАПИСЬ СТРИМА ► СубДай #11""

#мемы #KuplinovPlay #Субдай","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
937,"Доброе утро ☀ 🌝⏰
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
930,"Как настроение?
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1464,"МОЯ НЕ ПОНИМАТЬ, КАК ЭТО РЕШАТЬ ► Aurora Hills
https://youtu.be/ARaxmlCYAqM

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
4068,"Из видео ""ТЫ - ГЛАВНЫЙ ПОДАРОК ► All She Wants For Christmas Is YOU""

#мемы #KuplinovPlay #AllSheWantsForChristmasIsYOU","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
5948,"Всех с днём Великой Победы! Чтите память героев, и мирного всем неба над головой!","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1009,"Доброе утро ☀☕
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
831,"Ночной чат😴
Всем приятных снов💕","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1160,"КОМШАРЫ ОТ ТЕЛЕФОНА ► 24H Stories: The Rule
https://youtu.be/nqumNpM8fcc

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1839,"Из видео ""ФНАФ, НО С SCP ► SCP: Observer""

#мемы #KuplinovPlay #SCP #Observer","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1337,"*Уточка довольна*
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1229,"Как прошел ваш день?☺
Ночной чатик)","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1216,"ТЫ - ГЛАВНЫЙ ПОДАРОК ► All She Wants For Christmas Is YOU
https://youtu.be/hpdeiqyCx0s

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
940,"Запись стрима на VK Play Live от 30.04.24

ЗАПИСЬ СТРИМА ► СубДай #11
https://youtu.be/eUOuN9G1H9w

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1671,"Доброго утра:) 
Чем будете заниматься?
Утренний чат🌅","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
878,"Вечерний закат в Краснодаре
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1603,"ФНАФ, НО С SCP ► SCP: Observer
https://youtu.be/B2yH9s19F2c

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
6509,"Магазин Куплинова до склада)

#мемы #KuplinovPlay #SupermarketSimulator","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
